"Subject","Detailed_Condition","Score","Trials","Lexical.ACC","Lexical.RT_mean","Lexical.RT_sd","Penalty","Reward","TestDuration","Load_Condition","Speed_Condition","Lexical.Correct_Trials","Lexical.Correct_RT_mean","Lexical.Correct_RT_sd","Lexical.Incorrect_Trials","Lexical.Incorrect_RT_mean","Lexical.Incorrect_RT_sd"
19083,"NoLoad_Neutral",780,48,0.906535947712418,716.727450980392,559.163349197955,20,20,60,"NoLoad","Neutral",87,729.333333333333,607.661389542799,9,543.222222222222,157.248034787225
19083,"NoLoad_Speed_Max",720,46,0.826086956521739,771.065217391304,1461.51626595539,5,20,60,"NoLoad","Speed_Max",38,809.868421052631,1605.45763739262,8,586.75,246.420517466731
19083,"NoLoad_Speed_Mid",760,47,0.872340425531915,731.31914893617,834.140044189822,10,20,60,"NoLoad","Speed_Mid",41,760.512195121951,890.41403633229,6,531.833333333333,61.8495486375339
19084,"Load_Accuracy_Max",540,37,0.945945945945946,1067.08108108108,707.609919940923,80,20,60,"Load","Accuracy_Max",35,1054.45714285714,719.094583603622,2,1288,584.070201260088
19084,"Load_Accuracy_Mid",640,38,0.947368421052632,1011.60526315789,518.904174847585,40,20,60,"Load","Accuracy_Mid",36,969.583333333333,456.363537732177,2,1768,1210.56680939137
19084,"Load_Neutral",640,41.5,0.878919860627178,892.525261324042,408.401763687402,20,20,60,"Load","Neutral",73,896.602739726027,432.393009879195,10,860.2,269.23298460627
19084,"Load_Speed_Max",490,32,0.8125,1331.40625,614.238939500246,5,20,60,"Load","Speed_Max",26,1364.03846153846,665.124558606535,6,1190,312.584708519147
19084,"Load_Speed_Mid",550,38,0.81578947368421,1008.73684210526,766.561705145231,10,20,60,"Load","Speed_Mid",31,963.935483870968,790.997763818325,7,1207.14285714286,662.535893007926
19084,"NoLoad_Accuracy_Max",420,41,0.902439024390244,940.658536585366,580.910991880688,80,20,60,"NoLoad","Accuracy_Max",37,876.891891891892,488.278881138398,4,1530.5,1060.37996334647
19084,"NoLoad_Accuracy_Mid",620,46,0.891304347826087,782.413043478261,254.733636577239,40,20,60,"NoLoad","Accuracy_Mid",41,777.682926829268,247.730543032585,5,821.2,337.919665009304
19084,"NoLoad_Neutral",560,48,0.791666666666667,706.78125,262.427982392082,20,20,60,"NoLoad","Neutral",76,708.342105263158,270.809332809713,20,700.85,233.98004300862
19084,"NoLoad_Speed_Max",820,56,0.785714285714286,540.285714285714,133.365896456562,5,20,60,"NoLoad","Speed_Max",44,544.431818181818,121.674441283836,12,525.083333333333,175.32435309414
19084,"NoLoad_Speed_Mid",630,48,0.770833333333333,726.25,249.86536800377,10,20,60,"NoLoad","Speed_Mid",37,700.756756756757,179.892623127953,11,812,407.970342059322
19085,"Load_Accuracy_Max",220,36,0.861111111111111,1076.22222222222,499.223117087861,80,20,60,"Load","Accuracy_Max",31,1033.90322580645,496.260775187046,5,1338.6,483.440585801399
19085,"Load_Accuracy_Mid",420,30,0.9,1398.1,621.830631669716,40,20,60,"Load","Accuracy_Mid",27,1411.88888888889,650.65140928938,3,1274,278.533660443401
19085,"Load_Neutral",630,45.5,0.846135265700483,751.4,269.620689946154,20,20,60,"Load","Neutral",77,736.532467532468,267.611392665971,14,831.571428571429,275.331328873669
19085,"Load_Speed_Max",720,46,0.782608695652174,581.978260869565,281.289529696553,5,20,60,"Load","Speed_Max",36,627.388888888889,297.458691276407,10,418.5,116.53540234624
19085,"Load_Speed_Mid",690,48,0.8125,689.979166666667,259.155378479852,10,20,60,"Load","Speed_Mid",39,685.589743589744,271.092596139237,9,709,212.107873498369
19085,"NoLoad_Accuracy_Max",400,45,0.888888888888889,787.644444444445,360.741733072011,80,20,60,"NoLoad","Accuracy_Max",40,808.075,373.214888777402,5,624.2,189.321683913914
19085,"NoLoad_Accuracy_Mid",600,51,0.862745098039216,649.196078431373,201.517643853618,40,20,60,"NoLoad","Accuracy_Mid",44,636.045454545455,211.72205941747,7,731.857142857143,88.9764548844779
19085,"NoLoad_Neutral",500,55,0.727272727272727,561.581818181818,153.748990746578,20,20,60,"NoLoad","Neutral",80,576.05,163.28827502149,30,523,124.585381330954
19085,"NoLoad_Speed_Max",635,59,0.627118644067797,446.28813559322,164.757402727042,5,20,60,"NoLoad","Speed_Max",37,480.756756756757,170.530936490422,22,388.318181818182,139.66128630288
19085,"NoLoad_Speed_Mid",820,56,0.821428571428571,543.446428571429,147.957354991578,10,20,60,"NoLoad","Speed_Mid",46,556.978260869565,150.917709605148,10,481.2,121.073714919649
19086,"Load_Accuracy_Max",900,45,1,766.755555555556,178.36761777494,80,20,60,"Load","Accuracy_Max",45,766.755555555556,178.36761777494,0,NA,NA
19086,"Load_Accuracy_Mid",760,38,1,1027.10526315789,362.811900447995,40,20,60,"Load","Accuracy_Mid",38,1027.10526315789,362.811900447995,0,NA,NA
19086,"Load_Neutral",780,45,0.932806324110672,751.1645256917,348.444279979767,20,20,60,"Load","Neutral",84,760.059523809524,364.921260732655,6,610.333333333333,265.443528206409
19086,"Load_Speed_Max",775,40,0.975,933.625,341.781958346666,5,20,60,"Load","Speed_Max",39,940.794871794872,343.188852374406,1,654,NA
19086,"Load_Speed_Mid",690,39,0.923076923076923,991.102564102564,580.820508322484,10,20,60,"Load","Speed_Mid",36,1000.08333333333,590.212231804314,3,883.333333333333,542.8538784363
19086,"NoLoad_Accuracy_Max",640,47,0.936170212765957,735.787234042553,386.167227583562,80,20,60,"NoLoad","Accuracy_Max",44,703.340909090909,332.211122504099,3,1211.66666666667,833.18325315223
19086,"NoLoad_Accuracy_Mid",700,47,0.914893617021277,735.489361702128,576.962958359676,40,20,60,"NoLoad","Accuracy_Mid",43,737.860465116279,597.675161868104,4,710,319.829121042263
19086,"NoLoad_Neutral",930,49.5,0.969591836734694,679.88693877551,278.150921304569,20,20,60,"NoLoad","Neutral",96,680.697916666667,281.066319942714,3,649,211.643568293487
19086,"NoLoad_Speed_Max",865,52,0.865384615384615,628.846153846154,278.413670543853,5,20,60,"NoLoad","Speed_Max",45,603.422222222222,172.131224900826,7,792.285714285714,636.849724368765
19086,"NoLoad_Speed_Mid",840,51,0.88235294117647,643.235294117647,255.564519308553,10,20,60,"NoLoad","Speed_Mid",45,620.622222222222,199.097085601346,6,812.833333333333,514.961131219305
19087,"Load_Accuracy_Max",620,41,0.951219512195122,895.585365853659,401.018514261484,80,20,60,"Load","Accuracy_Max",39,883.333333333333,403.276275505967,2,1134.5,364.159992311072
19087,"Load_Accuracy_Mid",620,40,0.925,925.625,343.929754865803,40,20,60,"Load","Accuracy_Mid",37,932.054054054054,356.718761456101,3,846.333333333333,77.1059876620054
19087,"Load_Neutral",720,41,0.939285714285714,897.214285714286,403.000385755008,20,20,60,"Load","Neutral",77,890.376623376623,418.850370185151,5,982.8,313.017890862487
19087,"Load_Speed_Max",820,46,0.91304347826087,728.260869565217,479.32435943304,5,20,60,"Load","Speed_Max",42,743.714285714286,499.156961760394,4,566,51.7171796085853
19087,"Load_Speed_Mid",870,45,0.977777777777778,777.933333333333,353.900628065923,10,20,60,"Load","Speed_Mid",44,783.409090909091,356.058547457801,1,537,NA
19087,"NoLoad_Accuracy_Max",700,45,0.955555555555556,804.044444444444,327.805995532526,80,20,60,"NoLoad","Accuracy_Max",43,803.348837209302,335.26470591807,2,819,82.0243866176395
19087,"NoLoad_Accuracy_Mid",640,41,0.926829268292683,935.268292682927,754.829849184246,40,20,60,"NoLoad","Accuracy_Mid",38,959.368421052631,779.309965777162,3,630,95.1262319236918
19087,"NoLoad_Neutral",800,48,0.917064698219713,714.496309161963,349.823858521874,20,20,60,"NoLoad","Neutral",88,718.590909090909,363.672602426256,8,665.25,251.785481256225
19087,"NoLoad_Speed_Max",900,50,0.92,665.26,290.242531236853,5,20,60,"NoLoad","Speed_Max",46,672.04347826087,301.509974518754,4,587.25,59.0614087200771
19087,"NoLoad_Speed_Mid",980,49,1,694.448979591837,268.650645295497,10,20,60,"NoLoad","Speed_Mid",49,694.448979591837,268.650645295497,0,NA,NA
19089,"Load_Accuracy_Max",860,43,1,798.209302325581,656.084654749005,80,20,60,"Load","Accuracy_Max",43,798.209302325581,656.084654749005,0,NA,NA
19089,"Load_Accuracy_Mid",820,50,0.94,643.12,165.402865014794,40,20,60,"Load","Accuracy_Mid",47,647.68085106383,168.580403521388,3,571.666666666667,92.0941547185995
19089,"Load_Neutral",870,49.5,0.939338235294118,648.637254901961,262.588811202607,20,20,60,"Load","Neutral",93,645.440860215054,271.458919238316,6,681,270.824666527996
19089,"Load_Speed_Max",995,56,0.910714285714286,510.839285714286,116.856053919608,5,20,60,"Load","Speed_Max",51,511.098039215686,121.345499282332,5,508.2,60.7634758716122
19089,"Load_Speed_Mid",880,47,0.957446808510638,710.404255319149,256.50422994855,10,20,60,"Load","Speed_Mid",45,695.977777777778,233.090939031499,2,1035,644.881384442131
19089,"NoLoad_Accuracy_Max",940,52,0.980769230769231,608.673076923077,154.053940280141,80,20,60,"NoLoad","Accuracy_Max",51,593.529411764706,109.743219005308,1,1381,NA
19089,"NoLoad_Accuracy_Mid",980,55,0.963636363636364,564.981818181818,164.180173263794,40,20,60,"NoLoad","Accuracy_Mid",53,566.22641509434,167.136360900249,2,532,26.8700576850888
19089,"NoLoad_Neutral",950,55.5,0.92775974025974,543.605519480519,97.4883529311918,20,20,60,"NoLoad","Neutral",103,542.776699029126,100.318701171232,8,553.625,80.6419555814466
19089,"NoLoad_Speed_Max",1035,58,0.913793103448276,503.98275862069,96.4495125412746,5,20,60,"NoLoad","Speed_Max",53,511.433962264151,97.2311894867,5,425,33.5633728936768
19089,"NoLoad_Speed_Mid",970,53,0.943396226415094,597.849056603774,104.324087532446,10,20,60,"NoLoad","Speed_Mid",50,606.2,101.03343556487,3,458.666666666667,45.6106712659804
19090,"Load_Accuracy_Max",620,36,0.972222222222222,1116.05555555556,733.537259524771,80,20,60,"Load","Accuracy_Max",35,1130.48571428571,739.043952025325,1,611,NA
19090,"Load_Accuracy_Mid",620,34,0.970588235294118,1206.20588235294,596.577347948748,40,20,60,"Load","Accuracy_Mid",33,1217.75757575758,601.953280491052,1,825,NA
19090,"Load_Neutral",770,43.5,0.945652173913043,822.08112407211,438.18749113133,20,20,60,"Load","Neutral",82,818.353658536585,448.961170526774,5,806,418.690219613499
19090,"Load_Speed_Max",790,47,0.872340425531915,710.936170212766,314.092924788836,5,20,60,"Load","Speed_Max",41,736.780487804878,321.783895821025,6,534.333333333333,190.6773889759
19090,"Load_Speed_Mid",650,43,0.837209302325581,832.325581395349,430.097758595716,10,20,60,"Load","Speed_Mid",36,768.25,316.440865610893,7,1161.85714285714,747.96065595534
19090,"NoLoad_Accuracy_Max",280,39,0.871794871794872,1005.51282051282,660.398997090111,80,20,60,"NoLoad","Accuracy_Max",34,1061.38235294118,688.181794811115,5,625.6,170.598358725985
19090,"NoLoad_Accuracy_Mid",520,44,0.863636363636364,838.613636363636,422.653589306788,40,20,60,"NoLoad","Accuracy_Mid",38,829.078947368421,391.263744708331,6,899,631.155448364347
19090,"NoLoad_Neutral",880,54,0.9073756432247,577.471355060034,181.697038952687,20,20,60,"NoLoad","Neutral",98,580.918367346939,184.849656016087,10,541.2,160.941535278429
19090,"NoLoad_Speed_Max",730,54,0.740740740740741,574.12962962963,223.369145881735,5,20,60,"NoLoad","Speed_Max",40,585.425,212.554413847734,14,541.857142857143,257.605798173774
19090,"NoLoad_Speed_Mid",840,54,0.851851851851852,569.851851851852,151.01235828566,10,20,60,"NoLoad","Speed_Mid",46,587.282608695652,153.453092803049,8,469.625,88.3644037898907
19092,"Load_Accuracy_Max",340,37,0.891891891891892,1064.56756756757,470.478629845332,80,20,60,"Load","Accuracy_Max",33,1026.06060606061,450.240903530678,4,1382.25,585.674753311654
19092,"Load_Accuracy_Mid",620,40,0.925,930.85,513.184954413024,40,20,60,"Load","Accuracy_Mid",37,955.081081081081,526.302953439175,3,632,69
19092,"Load_Neutral",600,42,0.855927396483267,867.395632444697,421.915483561965,20,20,60,"Load","Neutral",72,820.111111111111,406.791345468465,12,1145.25,436.433505296574
19092,"Load_Speed_Max",590,37,0.837837837837838,1032.83783783784,535.908549076214,5,20,60,"Load","Speed_Max",31,1047.90322580645,571.402505818722,6,955,316.45347209345
19092,"Load_Speed_Mid",560,40,0.8,929.75,379.734235674886,10,20,60,"Load","Speed_Mid",32,921.59375,393.909098681655,8,962.375,338.691995561074
19092,"NoLoad_Accuracy_Max",740,47,0.957446808510638,751.957446808511,291.36955149975,80,20,60,"NoLoad","Accuracy_Max",45,753.844444444444,297.71233488627,2,709.5,40.3050865276332
19092,"NoLoad_Accuracy_Mid",360,36,0.833333333333333,1146.55555555556,694.156032045675,40,20,60,"NoLoad","Accuracy_Mid",30,1211.46666666667,738.037740056108,6,822,249.04939269149
19092,"NoLoad_Neutral",580,44,0.828165374677003,817.917571059432,356.45765546427,20,20,60,"NoLoad","Neutral",73,799.150684931507,291.493885548264,15,905.133333333333,620.14823880685
19092,"NoLoad_Speed_Max",765,47,0.851063829787234,737.063829787234,311.066706410679,5,20,60,"NoLoad","Speed_Max",40,725.1,291.722189587004,7,805.428571428571,426.93904996024
19092,"NoLoad_Speed_Mid",830,49,0.897959183673469,689.367346938776,233.156036260908,10,20,60,"NoLoad","Speed_Mid",44,692.863636363636,215.759188643598,5,658.6,388.057727664326
19093,"Load_Accuracy_Max",580,39,0.948717948717949,980.769230769231,577.115580029296,80,20,60,"Load","Accuracy_Max",37,979.189189189189,591.818470565174,2,1010,213.546247918337
19093,"Load_Accuracy_Mid",920,49,0.979591836734694,662.163265306122,241.139339640899,40,20,60,"Load","Accuracy_Mid",48,647.479166666667,220.442880099414,1,1367,NA
19093,"Load_Neutral",870,50.5,0.931372549019608,633.607843137255,246.942971040524,20,20,60,"Load","Neutral",94,630.925531914894,243.974273249821,7,668.571428571429,291.427439306858
19093,"Load_Speed_Max",930,49,0.959183673469388,661.387755102041,279.916566165001,5,20,60,"Load","Speed_Max",47,645.36170212766,274.372836272099,2,1038,48.0832611206852
19093,"Load_Speed_Mid",820,47,0.914893617021277,711.723404255319,285.43610433462,10,20,60,"Load","Speed_Mid",43,727.790697674419,291.224554019381,4,539,135.727668513093
19093,"NoLoad_Accuracy_Max",560,53,0.905660377358491,589.358490566038,157.422397773489,80,20,60,"NoLoad","Accuracy_Max",48,587.395833333333,159.735384851819,5,608.2,147.877314014016
19093,"NoLoad_Accuracy_Mid",960,54,0.962962962962963,583.351851851852,195.798043566402,40,20,60,"NoLoad","Accuracy_Mid",52,583.423076923077,197.945659621261,2,581.5,183.140656327316
19093,"NoLoad_Neutral",890,56.5,0.893640350877193,525.950344611529,122.348376250501,20,20,60,"NoLoad","Neutral",101,528.217821782178,117.501285436407,12,506.25,160.594987468476
19093,"NoLoad_Speed_Max",1065,57,0.947368421052632,522.245614035088,127.171464777418,5,20,60,"NoLoad","Speed_Max",54,525.074074074074,129.138195956064,3,471.333333333333,82.4398770822309
19093,"NoLoad_Speed_Mid",890,58,0.844827586206897,502.551724137931,126.87003605898,10,20,60,"NoLoad","Speed_Mid",49,496.061224489796,89.3719773762226,9,537.888888888889,255.141355156531
19094,"Load_Accuracy_Max",760,43,0.976744186046512,848.093023255814,359.634855424054,80,20,60,"Load","Accuracy_Max",42,856.928571428571,359.239535065403,1,477,NA
19094,"Load_Accuracy_Mid",760,44,0.954545454545455,806.409090909091,319.266697451331,40,20,60,"Load","Accuracy_Mid",42,798.809523809524,323.037356300508,2,966,226.274169979695
19094,"Load_Neutral",630,42.5,0.87015503875969,849.641472868217,624.005341246638,20,20,60,"Load","Neutral",74,849.364864864865,643.674502407841,11,849.363636363636,485.441092765594
19094,"Load_Speed_Max",775,45,0.888888888888889,772.244444444444,407.625449488507,5,20,60,"Load","Speed_Max",40,789.45,428.842206949757,5,634.6,89.5589191538174
19094,"Load_Speed_Mid",860,49,0.918367346938776,666.326530612245,200.007123597626,10,20,60,"Load","Speed_Mid",45,658.844444444444,200.941981173621,4,750.5,193.78596440403
19094,"NoLoad_Accuracy_Max",940,47,1,746.021276595745,274.763256938682,80,20,60,"NoLoad","Accuracy_Max",47,746.021276595745,274.763256938682,0,NA,NA
19094,"NoLoad_Accuracy_Mid",540,48,0.854166666666667,699.333333333333,249.193621493223,40,20,60,"NoLoad","Accuracy_Mid",41,671.024390243902,178.112813661016,7,865.142857142857,487.221177896113
19094,"NoLoad_Neutral",790,48.5,0.907100340136054,700.989158163265,339.941648498108,20,20,60,"NoLoad","Neutral",88,699.75,352.263689438114,9,712.111111111111,206.784576579374
19094,"NoLoad_Speed_Max",865,52,0.865384615384615,622.076923076923,199.857875595148,5,20,60,"NoLoad","Speed_Max",45,630.555555555556,209.089210577203,7,567.571428571429,122.110410616591
19094,"NoLoad_Speed_Mid",900,51,0.92156862745098,648.039215686274,223.153038140583,10,20,60,"NoLoad","Speed_Mid",47,664.340425531915,224.810575006154,4,456.5,43.9507299901454
19095,"Load_Accuracy_Max",300,30,0.9,1401.7,663.139822464261,80,20,60,"Load","Accuracy_Max",27,1410.48148148148,687.463250507051,3,1322.66666666667,471.332508250103
19095,"Load_Accuracy_Mid",420,21,1,2240.19047619048,1187.02058192129,40,20,60,"Load","Accuracy_Mid",21,2240.19047619048,1187.02058192129,0,NA,NA
19095,"Load_Neutral",590,33.5,0.945945945945946,1167.47567567568,551.765174862892,20,20,60,"Load","Neutral",63,1142.38095238095,547.306466857093,4,1307,876.907064631139
19095,"Load_Speed_Max",715,37,0.972972972972973,1037.89189189189,599.946932087598,5,20,60,"Load","Speed_Max",36,1036.08333333333,608.354942212427,1,1103,NA
19095,"Load_Speed_Mid",700,38,0.947368421052632,1003.73684210526,677.587879379236,10,20,60,"Load","Speed_Mid",36,1012.83333333333,694.228883623509,2,840,250.315800540038
19095,"NoLoad_Accuracy_Max",240,37,0.864864864864865,1069.32432432432,565.726575793076,80,20,60,"NoLoad","Accuracy_Max",32,996.96875,512.990629630513,5,1532.4,728.699046246117
19095,"NoLoad_Accuracy_Mid",660,39,0.948717948717949,987.461538461538,547.568012894233,40,20,60,"NoLoad","Accuracy_Mid",37,995.027027027027,559.459336546678,2,847.5,290.620887067671
19095,"NoLoad_Neutral",770,46.5,0.913194444444444,753.494444444445,310.038048148211,20,20,60,"NoLoad","Neutral",85,759.541176470588,317.957115742014,8,671.125,259.674762237028
19095,"NoLoad_Speed_Max",850,55,0.818181818181818,561.509090909091,223.286800519411,5,20,60,"NoLoad","Speed_Max",45,574.177777777778,237.633148216559,10,504.5,136.583918038203
19095,"NoLoad_Speed_Mid",780,48,0.875,714.229166666667,276.141132554809,10,20,60,"NoLoad","Speed_Mid",42,710.976190476191,290.001470820092,6,737,162.63087037829
19096,"Load_Accuracy_Max",560,38,0.947368421052632,1024.97368421053,470.752616897442,80,20,60,"Load","Accuracy_Max",36,1031.36111111111,482.933840649467,2,910,93.3380951166243
19096,"Load_Accuracy_Mid",740,37,1,1032.43243243243,505.586872441903,40,20,60,"Load","Accuracy_Mid",37,1032.43243243243,505.586872441903,0,NA,NA
19096,"Load_Neutral",660,39,0.923026315789474,969.292105263158,552.526781365987,20,20,60,"Load","Neutral",72,951.222222222222,557.086642620824,6,1171.66666666667,686.828265774398
19096,"Load_Speed_Max",770,41,0.951219512195122,906.634146341464,738.769543095056,5,20,60,"Load","Speed_Max",39,917.820512820513,755.871259986391,2,688.5,142.128463018496
19096,"Load_Speed_Mid",660,39,0.897435897435897,960.74358974359,540.693984759583,10,20,60,"Load","Speed_Mid",35,978.571428571429,557.761454688413,4,804.75,375.727183827131
19096,"NoLoad_Accuracy_Max",540,42,0.928571428571429,899.5,277.71807515589,80,20,60,"NoLoad","Accuracy_Max",39,908.794871794872,284.871455728367,3,778.666666666667,125.065316268474
